          32   1274.89685       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          33   1056.26184       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          34   988.027222       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          35   697.871216       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          36   694.417358       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          37   552.773438       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          38   547.809204       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          39   556.104492       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          40   509.159790       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          41  -151.787231       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          42  -211.712036       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          43  -260.154419       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          44  -252.536865       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          45  -285.764160       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          46  -493.932129       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          47  -582.058716       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          48  -637.253235       4.35484797E-02   1.00000000      0.750000000      0.750000000      0.408894897      0.564289153      0.713049173      0.867864609    
          49  -786.983887       4.14611027E-02   1.00000000      0.750000000      0.750000000      0.403562427      0.557111919      0.703939736      0.856664717    
          50  -785.164734       4.14611027E-02   1.00000000      0.750000000      0.750000000      0.403562427      0.557111919      0.703939736      0.856664717    
