   62.6600723      -1.21727800      -1.21727800      -1.21727800    
   62.8600693      -1.28658259      -1.28658259      -1.28658259    
   63.0600662      -1.31020522      -1.31020522      -1.31020522    
   63.2600708      -1.29002964      -1.29002964      -1.29002964    
   63.4600677      -1.23555744      -1.23555744      -1.23555744    
   63.6600723      -1.16095209      -1.16095209      -1.16095209    
   63.8600693      -1.08134425      -1.08134425      -1.08134425    
   64.0600662      -1.00938821      -1.00938821      -1.00938821    
   64.2600708     -0.952872753     -0.952872753     -0.952872753    
   64.4600677     -0.913790226     -0.913790226     -0.913790226    
   64.6600723     -0.888805687     -0.888805687     -0.888805687    
   64.8600693     -0.870812953     -0.870812953     -0.870812953    
   65.0600662     -0.850944936     -0.850944936     -0.850944936    
   65.2600708     -0.820612371     -0.820612371     -0.820612371    
   65.4600677     -0.773130119     -0.773130119     -0.773130119    
   65.6600723     -0.704830348     -0.704830348     -0.704830348    
   65.8600693     -0.615682483     -0.615682483     -0.615682483    
   66.0600662     -0.509432852     -0.509432852     -0.509432852    
   66.2600708     -0.393408120     -0.393408120     -0.393408120    
   66.4600677     -0.277915120     -0.277915120     -0.277915120    
   66.6600723     -0.175125927     -0.175125927     -0.175125927    
   66.8600693      -9.74972099E-02  -9.74972099E-02  -9.74972099E-02
   67.0600662      -5.56633770E-02  -5.56633770E-02  -5.56633770E-02
   67.2600708      -5.61853126E-02  -5.61853126E-02  -5.61853126E-02
   67.4600677      -9.95036513E-02  -9.95036513E-02  -9.95036513E-02
   67.6600723     -0.178721964     -0.178721964     -0.178721964    
   67.8600693     -0.279672414     -0.279672414     -0.279672414    
   68.0600662     -0.382620454     -0.382620454     -0.382620454    
   68.2600708     -0.465424210     -0.465424210     -0.465424210    
   68.4600677     -0.507714868     -0.507714868     -0.507714868    
   68.6600723     -0.495256454     -0.495256454     -0.495256454    
   68.8600693     -0.423406005     -0.423406005     -0.423406005    
   69.0600662     -0.298831254     -0.298831254     -0.298831254    
   69.2600708     -0.138879955     -0.138879955     -0.138879955    
   69.4600677       3.13748419E-02   3.13748419E-02   3.13748419E-02
   69.6600723      0.183990344      0.183990344      0.183990344    
   69.8600693      0.293682933      0.293682933      0.293682933    
   70.0600662      0.342992991      0.342992991      0.342992991    
   70.2600708      0.325715989      0.325715989      0.325715989    
   70.4600677      0.247875571      0.247875571      0.247875571    
   70.6600723      0.126041487      0.126041487      0.126041487    
   70.8600693      -1.66133158E-02  -1.66133158E-02  -1.66133158E-02
   71.0600662     -0.155522779     -0.155522779     -0.155522779    
   71.2600708     -0.269893855     -0.269893855     -0.269893855    
   71.4600677     -0.346622288     -0.346622288     -0.346622288    
   71.6600723     -0.382148206     -0.382148206     -0.382148206    
   71.8600693     -0.381868809     -0.381868809     -0.381868809    
   72.0600662     -0.357531220     -0.357531220     -0.357531220    
   72.2600708     -0.323434055     -0.323434055     -0.323434055    
   72.4600677     -0.292577535     -0.292577535     -0.292577535    
   72.6600723     -0.273759961     -0.273759961     -0.273759961    
   72.8600693     -0.270340323     -0.270340323     -0.270340323    
   73.0600662     -0.280759454     -0.280759454     -0.280759454    
   73.2600708     -0.300447464     -0.300447464     -0.300447464    
   73.4600677     -0.324267030     -0.324267030     -0.324267030    
   73.6600723     -0.348646909     -0.348646909     -0.348646909    
   73.8600693     -0.372627348     -0.372627348     -0.372627348    
   74.0600662     -0.397544324     -0.397544324     -0.397544324    
   74.2600708     -0.425541520     -0.425541520     -0.425541520    
   74.4600677     -0.457537025     -0.457537025     -0.457537025    
   74.6600723     -0.491487771     -0.491487771     -0.491487771    
   74.8600693     -0.521633506     -0.521633506     -0.521633506    
   75.0600662     -0.539151371     -0.539151371     -0.539151371    
   75.2600708     -0.534049630     -0.534049630     -0.534049630    
   75.4600677     -0.497763216     -0.497763216     -0.497763216    
   75.6600723     -0.425631136     -0.425631136     -0.425631136    
   75.8600693     -0.318411171     -0.318411171     -0.318411171    
   76.0600662     -0.182347074     -0.182347074     -0.182347074    
   76.2600708      -2.77908482E-02  -2.77908482E-02  -2.77908482E-02
   76.4600677      0.133146256      0.133146256      0.133146256    
   76.6600723      0.289195389      0.289195389      0.289195389    
   76.8600693      0.431791604      0.431791604      0.431791604    
   77.0600662      0.555855155      0.555855155      0.555855155    
   77.2600708      0.659221888      0.659221888      0.659221888    
   77.4600677      0.741239786      0.741239786      0.741239786    
   77.6600723      0.801307559      0.801307559      0.801307559    
   77.8600693      0.838073611      0.838073611      0.838073611    
   78.0600662      0.849883318      0.849883318      0.849883318    
   78.2600708      0.836338758      0.836338758      0.836338758    
   78.4600677      0.800402164      0.800402164      0.800402164    
   78.6600723      0.750003159      0.750003159      0.750003159    
   78.8600693      0.698163986      0.698163986      0.698163986    
   79.0600662      0.660989046      0.660989046      0.660989046    
   79.2600708      0.653706133      0.653706133      0.653706133    
   79.4600677      0.685699761      0.685699761      0.685699761    
   79.6600723      0.756095648      0.756095648      0.756095648    
   79.8600693      0.851590633      0.851590633      0.851590633    
