  0.736519396      0.646860778      0.621497750      0.547423184       3.80085850       3.57810879       3.27186179       3.12713742       1.00000000       1.00000000       1.00000000       1.00000000    
  0.736519396      0.646860778      0.621497750      0.547423184       3.80072331       3.57810879       3.27186179       3.12713742       1.00000000       1.00000000       1.00000000       1.00000000    
  0.736519396      0.646860778      0.621497750      0.532646000       3.80072331       3.57810879       3.27186179       3.12713742       1.00000000       1.00000000       1.00000000       1.00000000    
  0.736519396      0.646860778      0.541552424      0.532646000       3.80070901       3.57810879       3.30428791       3.12713742       1.00000000       1.00000000       1.00000000       1.00000000    
  0.736519396      0.646860778      0.607545197      0.532646000       3.80070901       3.57810879       3.30428791       3.12713742       1.00000000       1.00000000       1.00000000       1.00000000    
  0.736519396      0.646860778      0.607545197      0.532646000       3.80070901       3.57810879       3.30428791       3.12713742       1.00000000       1.00000000       1.00000000       1.00000000    
  0.736519396      0.646860778      0.607545197      0.532646000       3.80069447       3.56792140       3.30428791       3.12713742       1.00000000       1.00000000       1.00000000       1.00000000    
  0.736519396      0.646860778      0.549832702      0.532646000       3.80069447       3.56792140       3.30428791       3.13251352       1.00000000       1.00000000       1.00000000       1.00000000    
  0.736519396      0.646860778      0.549832702      0.532646000       3.80045938       3.56792140       3.30428791       3.13251352       1.00000000       1.00000000       1.00000000       1.00000000    
  0.736519396      0.646860778      0.549832702      0.532646000       3.80021334       3.56792140       3.30136776       3.13251352       1.00000000       1.00000000       1.00000000       1.00000000    
  0.726917922      0.646860778      0.549832702      0.523844719       3.79996777       3.56792140       3.36283994       3.13251352       1.00000000       1.00000000       1.00000000       1.00000000    
  0.726917922      0.646860778      0.549832702      0.523844719       3.80001783       3.56792140       3.36283994       3.13251352       1.00000000       1.00000000       1.00000000       1.00000000    
  0.726917922      0.646860778      0.549832702      0.523844719       3.80001783       3.56649184       3.36283994       3.18453670       1.00000000       1.00000000       1.00000000       1.00000000    
  0.726917922      0.644385874      0.549832702      0.521645665       3.80001783       3.56403375       3.36283994       3.18453670       1.00000000       1.00000000       1.00000000       1.00000000    
  0.756696284      0.644385874      0.549832702      0.523546875       3.80001783       3.56081414       3.36283994       3.18453670       1.00000000       1.00000000       1.00000000       1.00000000    
  0.756696284      0.644385874      0.549832702      0.523546875       3.79959464       3.55999732       3.36283994       3.18843126       1.00000000       1.00000000       1.00000000       1.00000000    
  0.756696284      0.644385874      0.549832702      0.523546875       3.79959464       3.55999732       3.37539434       3.18843126       1.00000000       1.00000000       1.00000000       1.00000000    
  0.756696284      0.639869988      0.546866775      0.523546875       3.79959464       3.55999732       3.37539434       3.19718599       1.00000000       1.00000000       1.00000000       1.00000000    
  0.756696284      0.639869988      0.546866775      0.523546875       3.79959464       3.55999732       3.45809507       3.19718599       1.00000000       1.00000000       1.00000000       1.00000000    
  0.756696284      0.639869988      0.559571087      0.523546875       3.79968977       3.55999732       3.45809507       3.20113587       1.00000000       1.00000000       1.00000000       1.00000000    
  0.756696284      0.639869988      0.559571087      0.523546875       3.79968977       3.55999732       3.45809507       3.20113587       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754289389      0.639869988      0.559571087      0.523546875       3.79968977       3.55999732       3.45809507       3.20113587       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754289389      0.639869988      0.559571087      0.523546875       3.79881787       3.55999732       3.45809507       3.20113587       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754289389      0.639869988      0.572885990      0.523546875       3.79795504       3.55999732       3.45809507       3.23959041       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754289389      0.639869988      0.572885990      0.523546875       3.79795504       3.55949712       3.45809507       3.24738479       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754289389      0.639869988      0.572885990      0.519406915       3.79795504       3.55481458       3.44018316       3.24738479       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754289389      0.639869988      0.572885990      0.519406915       3.79795504       3.55481458       3.44018316       3.24738479       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754289389      0.638620615      0.572885990      0.519406915       3.79793668       3.55481458       3.44018316       3.24738479       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754289389      0.638620615      0.572885990      0.522110641       3.79005694       3.55481458       3.44018316       3.24738479       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754289389      0.638620615      0.572885990      0.522110641       3.78683805       3.55481458       3.44018316       3.24738479       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754289389      0.638620615      0.572885990      0.522110641       3.78569889       3.54653192       3.44018316       3.24738479       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754298747      0.638620615      0.572885990      0.520047843       3.77841020       3.54870224       3.44018316       3.24738479       1.00000000       1.00000000       1.00000000       1.00000000    
  0.754226387      0.638620615      0.572885990      0.520047843       3.77841020       3.54870224       3.40616393       3.24738479       1.00000000       1.00000000       1.00000000       1.00000000    
